0,
0.2,
0.4,
0.6,
0.8,
0.999,
1,
1.2,
1.4,
1.6,
1.8,
1.949,
1.95,
2,
2.2,
2.4,
2.6,
2.75,20
2.8,18.5
3.001,13.5
3,13.5
3.2,10.2
3.4,8.4
3.53,7.5
3.6,7
3.8,5.9
4,4.9
4.2,4.1
4.4,3.3
4.52,3
4.6,2.7
4.8,2.2
5,1.7
5.2,1.3
5.4,1
5.6,0.8
5.8,0.6
5.8001,0
6,
