0,
0.2,
0.4,
0.6,
0.8,
0.999,
1,
1.2,
1.4,
1.6,
1.8,
1.949,
1.95,
2,
2.2,
2.4,
2.6,
2.75,
2.8,
3.001,
3,
3.2,
3.4,
3.53,20
3.6,17.7
3.8,12.8
4,9.7
4.2,7.85
4.4,6.8
4.52,6.2
4.6,5.8
4.8,4.9
5,4.05
5.2,3.3
5.4,2.7
5.6,2.2
5.8,1.8
5.8001,0
6,
