0,
0.2,
0.4,
0.6,
0.8,
0.999,
1,300
1.2,293.3333333
1.4,286.6666667
1.6,280
1.8,273.3333333
1.949,268.3666667
1.95,268.3333333
2,266.6666667
2.2,260
2.4,253.3333333
2.6,246.6666667
2.75,241.6666667
2.8,240
3.001,233.3
3,233.3333333
3.2,226.6666667
3.4,220
3.53,215.6666667
3.6,213.3333333
3.8,206.6666667
4,200
4.2,200
4.4,200
4.52,200
4.6,200
4.8,200
5,200
5.2,
5.4,
5.6,
5.8,
5.8001,
6,
